Employee_ID,First_Name,Last_Name,Age,Status,Join_Date,Salary,Email,Phone,Performance_Score,Remote_Work,Department,Region
Emp2000,Charlie,Miller,25.0,Pending,6/10/2024,52615.44,Charlie.Miller@Example.Com,-8460191343,Average,True,Hr,Nevada
Emp2001,Eva,Davis,30.0,Inactive,4/18/2020,82547.26,Eva.Davis@Example.Com,-3899827801,Average,False,Devops,Illinois
Emp2002,Bob,Smith,35.0,Pending,6/29/2020,63049.22,Bob.Smith@Example.Com,-586950731,Good,True,Finance,Illinois
Emp2003,Frank,Smith,35.0,Pending,2/15/2023,115229.12,Frank.Smith@Example.Com,-1464493698,Excellent,True,Hr,California
Emp2004,Grace,Smith,25.0,Pending,6/15/2023,60687.63,Grace.Smith@Example.Com,-9516793349,Excellent,False,Devops,Illinois
Emp2005,Frank,Jones,30.0,Inactive,3/19/2022,67492.73,Frank.Jones@Example.Com,-5573857367,Good,True,Finance,Illinois
Emp2006,Grace,Brown,32.48454882571075,Inactive,10/25/2023,77821.79,Grace.Brown@Example.Com,-119236036,Average,False,Hr,Illinois
Emp2007,Charlie,Jones,35.0,Active,7/14/2022,69146.95,Charlie.Jones@Example.Com,-6811872332,Poor,False,Devops,Texas
Emp2008,Grace,Brown,35.0,Inactive,3/12/2022,90224.82,Grace.Brown@Example.Com,-5104096148,Good,True,Admin,Nevada
Emp2009,David,Garcia,32.48454882571075,Pending,6/11/2024,62603.98,David.Garcia@Example.Com,-7315391148,Poor,False,Finance,Illinois
Emp2010,Bob,Jones,35.0,Active,6/10/2024,71148.27,Bob.Jones@Example.Com,-8307482072,Average,False,Sales,Nevada
Emp2011,David,Jones,40.0,Inactive,9/21/2022,52031.74,David.Jones@Example.Com,-6511893939,Excellent,True,Admin,California
Emp2012,Grace,Miller,35.0,Inactive,4/15/2023,85155.05639558233,Grace.Miller@Example.Com,-6557820189,Average,False,Devops,Florida
Emp2013,Eva,Williams,32.48454882571075,Pending,2/6/2020,116680.63,Eva.Williams@Example.Com,-4322302332,Good,False,Hr,Illinois
Emp2014,Grace,Jones,30.0,Pending,5/16/2021,51990.98,Grace.Jones@Example.Com,-2470739200,Excellent,True,Finance,Nevada
Emp2015,David,Miller,30.0,Active,8/19/2023,85155.05639558233,David.Miller@Example.Com,-3546212759,Good,True,Hr,California
Emp2016,David,Johnson,30.0,Inactive,11/7/2021,100215.06,David.Johnson@Example.Com,-2508261122,Good,True,Cloud Tech,Texas
Emp2017,Charlie,Williams,40.0,Active,10/4/2023,114587.11,Charlie.Williams@Example.Com,-1261632487,Average,False,Finance,New York
Emp2018,Alice,Garcia,30.0,Inactive,12/16/2024,71318.79,Alice.Garcia@Example.Com,-8995729892,Good,True,Hr,Florida
Emp2019,Heidi,Jones,30.0,Pending,2/22/2021,77764.24,Heidi.Jones@Example.Com,-7629745492,Average,False,Devops,Illinois
